
		>>BUBBLE SORT<<
Vetor_5[83]: 4835
Vetor_5[84]: 28768
Vetor_5[85]: 5245
Vetor_5[86]: 5599
Vetor_5[87]: 7738
Vetor_5[88]: 7826
Vetor_5[89]: 21636
Vetor_5[90]: 17454
Vetor_5[91]: 23904
Vetor_5[92]: 17189
Vetor_5[93]: 32759
Vetor_5[94]: 14481
Vetor_5[95]: 21823
Vetor_5[96]: 12464
Vetor_5[97]: 15136
Vetor_5[98]: 29182
Vetor_5[99]: 1413

		>>Vetor_6 - ALEATORIO<<

Vetor_6[0]: 18540
Vetor_6[1]: 13785
Vetor_6[2]: 23044
Vetor_6[3]: 27360
Vetor_6[4]: 14371
Vetor_6[5]: 10499
Vetor_6[6]: 990
Vetor_6[7]: 1165
Vetor_6[8]: 16816
Vetor_6[9]: 13287
Vetor_6[10]: 27345
Vetor_6[11]: 15890
Vetor_6[12]: 14916
Vetor_6[13]: 2561
Vetor_6[14]: 6972
Vetor_6[15]: 15846
Vetor_6[16]: 3019
Vetor_6[17]: 5537
Vetor_6[18]: 7678
Vetor_6[19]: 20983
Vetor_6[20]: 21196
Vetor_6[21]: 11839
Vetor_6[22]: 9601
Vetor_6[23]: 30877
Vetor_6[24]: 5009
Vetor_6[25]: 2318
Vetor_6[26]: 3064
Vetor_6[27]: 30156
Vetor_6[28]: 19081
Vetor_6[29]: 6099
Vetor_6[30]: 1764
Vetor_6[31]: 18575
Vetor_6[32]: 23530
Vetor_6[33]: 18936
Vetor_6[34]: 13277
Vetor_6[35]: 5297
Vetor_6[36]: 9882
Vetor_6[37]: 25564
Vetor_6[38]: 25231
Vetor_6[39]: 21693
Vetor_6[40]: 15952
Vetor_6[41]: 24686
Vetor_6[42]: 16387
Vetor_6[43]: 26666
Vetor_6[44]: 4343
Vetor_6[45]: 4346
Vetor_6[46]: 18208
Vetor_6[47]: 20943
Vetor_6[48]: 31571
Vetor_6[49]: 28483
Vetor_6[50]: 6769
Vetor_6[51]: 15005
Vetor_6[52]: 4326
Vetor_6[53]: 21969
Vetor_6[54]: 11048
Vetor_6[55]: 3212
Vetor_6[56]: 6933
Vetor_6[57]: 4748
Vetor_6[58]: 20835
Vetor_6[59]: 14806
Vetor_6[60]: 4999
Vetor_6[61]: 1930
Vetor_6[62]: 14767
Vetor_6[63]: 1124
Vetor_6[64]: 7630
Vetor_6[65]: 20006
Vetor_6[66]: 19402
Vetor_6[67]: 22917
Vetor_6[68]: 17481
Vetor_6[69]: 4178
Vetor_6[70]: 28334
Vetor_6[71]: 5606
Vetor_6[72]: 31816
Vetor_6[73]: 3118
Vetor_6[74]: 19914
Vetor_6[75]: 17855
Vetor_6[76]: 13682
Vetor_6[77]: 30169
Vetor_6[78]: 915
Vetor_6[79]: 13642
Vetor_6[80]: 30820
Vetor_6[81]: 11142
Vetor_6[82]: 19771
Vetor_6[83]: 25977
Vetor_6[84]: 22683
Vetor_6[85]: 28627
Vetor_6[86]: 11200
Vetor_6[87]: 14568
Vetor_6[88]: 15764
Vetor_6[89]: 7767
Vetor_6[90]: 5673
Vetor_6[91]: 27921
Vetor_6[92]: 18225
Vetor_6[93]: 3706
Vetor_6[94]: 8461
Vetor_6[95]: 13247
Vetor_6[96]: 20831
Vetor_6[97]: 6282
Vetor_6[98]: 16212
Vetor_6[99]: 197

		>>Vetor_6 - ORDENADO<<

Vetor_6[0]: 18540
Vetor_6[1]: 13785
Vetor_6[2]: 23044
Vetor_6[3]: 27360
Vetor_6[4]: 14371
Vetor_6[5]: 10499
Vetor_6[6]: 990
Vetor_6[7]: 1165
Vetor_6[8]: 16816
Vetor_6[9]: 13287
Vetor_6[10]: 27345
Vetor_6[11]: 15890
Vetor_6[12]: 14916
Vetor_6[13]: 2561
Vetor_6[14]: 6972
Vetor_6[15]: 15846
Vetor_6[16]: 3019
Vetor_6[17]: 5537
Vetor_6[18]: 7678
Vetor_6[19]: 20983
Vetor_6[20]: 21196
Vetor_6[21]: 11839
Vetor_6[22]: 9601
Vetor_6[23]: 30877
Vetor_6[24]: 5009
Vetor_6[25]: 2318
Vetor_6[26]: 3064
Vetor_6[27]: 30156
Vetor_6[28]: 19081
Vetor_6[29]: 6099
Vetor_6[30]: 1764
Vetor_6[31]: 18575
Vetor_6[32]: 23530
Vetor_6[33]: 18936
Vetor_6[34]: 13277
Vetor_6[35]: 5297
Vetor_6[36]: 9882
Vetor_6[37]: 25564
Vetor_6[38]: 25231
Vetor_6[39]: 21693
Vetor_6[40]: 15952
Vetor_6[41]: 24686
Vetor_6[42]: 16387
Vetor_6[43]: 26666
Vetor_6[44]: 4343
Vetor_6[45]: 4346
Vetor_6[46]: 18208
Vetor_6[47]: 20943
Vetor_6[48]: 31571
Vetor_6[49]: 28483
Vetor_6[50]: 6769
Vetor_6[51]: 15005
Vetor_6[52]: 4326
Vetor_6[53]: 21969
Vetor_6[54]: 11048
Vetor_6[55]: 3212
Vetor_6[56]: 6933
Vetor_6[57]: 4748
Vetor_6[58]: 20835
Vetor_6[59]: 14806
Vetor_6[60]: 4999
Vetor_6[61]: 1930
Vetor_6[62]: 14767
Vetor_6[63]: 1124
Vetor_6[64]: 7630
Vetor_6[65]: 20006
Vetor_6[66]: 19402
Vetor_6[67]: 22917
Vetor_6[68]: 17481
Vetor_6[69]: 4178
Vetor_6[70]: 28334
Vetor_6[71]: 5606
Vetor_6[72]: 31816
Vetor_6[73]: 3118
Vetor_6[74]: 19914
Vetor_6[75]: 17855
Vetor_6[76]: 13682
Vetor_6[77]: 30169
Vetor_6[78]: 915
Vetor_6[79]: 13642
Vetor_6[80]: 30820
Vetor_6[81]: 11142
Vetor_6[82]: 19771
Vetor_6[83]: 25977
Vetor_6[84]: 22683
Vetor_6[85]: 28627
Vetor_6[86]: 11200
Vetor_6[87]: 14568
Vetor_6[88]: 15764
Vetor_6[89]: 7767
Vetor_6[90]: 5673
Vetor_6[91]: 27921
Vetor_6[92]: 18225
Vetor_6[93]: 3706
Vetor_6[94]: 8461
Vetor_6[95]: 13247
Vetor_6[96]: 20831
Vetor_6[97]: 6282
Vetor_6[98]: 16212
Vetor_6[99]: 197

		>>Vetor_7 - ALEATORIO<<

Vetor_7[0]: 1173
Vetor_7[1]: 7767
Vetor_7[2]: 28062
Vetor_7[3]: 23763
Vetor_7[4]: 8201
Vetor_7[5]: 27673
Vetor_7[6]: 11839
Vetor_7[7]: 32379
Vetor_7[8]: 27827
Vetor_7[9]: 23669
Vetor_7[10]: 6235
Vetor_7[11]: 21460
Vetor_7[12]: 25049
Vetor_7[13]: 3242
Vetor_7[14]: 2821
Vetor_7[15]: 23354
Vetor_7[16]: 29114
Vetor_7[17]: 7692
Vetor_7[18]: 31249
Vetor_7[19]: 29119
Vetor_7[20]: 7026
Vetor_7[21]: 4183
Vetor_7[22]: 12060
Vetor_7[23]: 8221
Vetor_7[24]: 21533
Vetor_7[25]: 5699
Vetor_7[26]: 7117
Vetor_7[27]: 13295
Vetor_7[28]: 2879
Vetor_7[29]: 6233
Vetor_7[30]: 8537
Vetor_7[31]: 31008
Vetor_7[32]: 20068
Vetor_7[33]: 23044
Vetor_7[34]: 29005
Vetor_7[35]: 10147
Vetor_7[36]: 20483
Vetor_7[37]: 29931
Vetor_7[38]: 27528
Vetor_7[39]: 22884
Vetor_7[40]: 21928
Vetor_7[41]: 7806
Vetor_7[42]: 7558
Vetor_7[43]: 7295
Vetor_7[44]: 20818
Vetor_7[45]: 27599
Vetor_7[46]: 18149
Vetor_7[47]: 30129
Vetor_7[48]: 10778
Vetor_7[49]: 1956
Vetor_7[50]: 1825
Vetor_7[51]: 26379
Vetor_7[52]: 30742
Vetor_7[53]: 3786
Vetor_7[54]: 6307
Vetor_7[55]: 20206
Vetor_7[56]: 14205
Vetor_7[57]: 1708
Vetor_7[58]: 15610
Vetor_7[59]: 13107
Vetor_7[60]: 14092
Vetor_7[61]: 8740
Vetor_7[62]: 15976
Vetor_7[63]: 19626
Vetor_7[64]: 17832
Vetor_7[65]: 18576
Vetor_7[66]: 10912
Vetor_7[67]: 26310
Vetor_7[68]: 25412
Vetor_7[69]: 4905
Vetor_7[70]: 10958
Vetor_7[71]: 26518
Vetor_7[72]: 30981
Vetor_7[73]: 13456
Vetor_7[74]: 7384
Vetor_7[75]: 5111
Vetor_7[76]: 23716
Vetor_7[77]: 32426
Vetor_7[78]: 20963
Vetor_7[79]: 25609
Vetor_7[80]: 8981
Vetor_7[81]: 31406
Vetor_7[82]: 5658
Vetor_7[83]: 31711
Vetor_7[84]: 1638
Vetor_7[85]: 18300
Vetor_7[86]: 26026
Vetor_7[87]: 7291
Vetor_7[88]: 25321
Vetor_7[89]: 12849
Vetor_7[90]: 29457
Vetor_7[91]: 8441
Vetor_7[92]: 3989
Vetor_7[93]: 15608
Vetor_7[94]: 25241
Vetor_7[95]: 23562
Vetor_7[96]: 5546
Vetor_7[97]: 2083
Vetor_7[98]: 24351
Vetor_7[99]: 27044

		>>Vetor_7 - ORDENADO<<

Vetor_7[0]: 1173
Vetor_7[1]: 7767
Vetor_7[2]: 28062
Vetor_7[3]: 23763
Vetor_7[4]: 8201
Vetor_7[5]: 27673
Vetor_7[6]: 11839
Vetor_7[7]: 32379
Vetor_7[8]: 27827
Vetor_7[9]: 23669
Vetor_7[10]: 6235
Vetor_7[11]: 21460
Vetor_7[12]: 25049
Vetor_7[13]: 3242
Vetor_7[14]: 2821
Vetor_7[15]: 23354
Vetor_7[16]: 29114
Vetor_7[17]: 7692
Vetor_7[18]: 31249
Vetor_7[19]: 29119
Vetor_7[20]: 7026
Vetor_7[21]: 4183
Vetor_7[22]: 12060
Vetor_7[23]: 8221
Vetor_7[24]: 21533
Vetor_7[25]: 5699
Vetor_7[26]: 7117
Vetor_7[27]: 13295
Vetor_7[28]: 2879
Vetor_7[29]: 6233
Vetor_7[30]: 8537
Vetor_7[31]: 31008
Vetor_7[32]: 20068
Vetor_7[33]: 23044
Vetor_7[34]: 29005
Vetor_7[35]: 10147
Vetor_7[36]: 20483
Vetor_7[37]: 29931
Vetor_7[38]: 27528
Vetor_7[39]: 22884
Vetor_7[40]: 21928
Vetor_7[41]: 7806
Vetor_7[42]: 7558
Vetor_7[43]: 7295
Vetor_7[44]: 20818
Vetor_7[45]: 27599
Vetor_7[46]: 18149
Vetor_7[47]: 30129
Vetor_7[48]: 10778
Vetor_7[49]: 1956
Vetor_7[50]: 1825
Vetor_7[51]: 26379
Vetor_7[52]: 30742
Vetor_7[53]: 3786
Vetor_7[54]: 6307
Vetor_7[55]: 20206
Vetor_7[56]: 14205
Vetor_7[57]: 1708
Vetor_7[58]: 15610
Vetor_7[59]: 13107
Vetor_7[60]: 14092
Vetor_7[61]: 8740
Vetor_7[62]: 15976
Vetor_7[63]: 19626
Vetor_7[64]: 17832
Vetor_7[65]: 18576
Vetor_7[66]: 10912
Vetor_7[67]: 26310
Vetor_7[68]: 25412
Vetor_7[69]: 4905
Vetor_7[70]: 10958
Vetor_7[71]: 26518
Vetor_7[72]: 30981
Vetor_7[73]: 13456
Vetor_7[74]: 7384
Vetor_7[75]: 5111
Vetor_7[76]: 23716
Vetor_7[77]: 32426
Vetor_7[78]: 20963
Vetor_7[79]: 25609
Vetor_7[80]: 8981
Vetor_7[81]: 31406
Vetor_7[82]: 5658
Vetor_7[83]: 31711
Vetor_7[84]: 1638
Vetor_7[85]: 18300
Vetor_7[86]: 26026
Vetor_7[87]: 7291
Vetor_7[88]: 25321
Vetor_7[89]: 12849
Vetor_7[90]: 29457
Vetor_7[91]: 8441
Vetor_7[92]: 3989
Vetor_7[93]: 15608
Vetor_7[94]: 25241
Vetor_7[95]: 23562
Vetor_7[96]: 5546
Vetor_7[97]: 2083
Vetor_7[98]: 24351
Vetor_7[99]: 27044

		>>Vetor_8 - ALEATORIO<<

Vetor_8[0]: 24377
Vetor_8[1]: 10340
Vetor_8[2]: 9613
Vetor_8[3]: 18117
Vetor_8[4]: 28910
Vetor_8[5]: 306
Vetor_8[6]: 15257
Vetor_8[7]: 17533
Vetor_8[8]: 21626
Vetor_8[9]: 27578
Vetor_8[10]: 15043
Vetor_8[11]: 4095
Vetor_8[12]: 1846
Vetor_8[13]: 17150
Vetor_8[14]: 22736
Vetor_8[15]: 29579
Vetor_8[16]: 10165
Vetor_8[17]: 29526
Vetor_8[18]: 14474
Vetor_8[19]: 3927
Vetor_8[20]: 31654
Vetor_8[21]: 30914
Vetor_8[22]: 16064
Vetor_8[23]: 27266
Vetor_8[24]: 3324
Vetor_8[25]: 6015
Vetor_8[26]: 14479
Vetor_8[27]: 4169
Vetor_8[28]: 8781
Vetor_8[29]: 728
Vetor_8[30]: 14048
Vetor_8[31]: 3453
Vetor_8[32]: 5752
Vetor_8[33]: 26175
Vetor_8[34]: 17202
Vetor_8[35]: 25140
Vetor_8[36]: 21387
Vetor_8[37]: 1180
Vetor_8[38]: 20890
Vetor_8[39]: 15296
Vetor_8[40]: 29924
Vetor_8[41]: 25061
Vetor_8[42]: 5127
Vetor_8[43]: 2781
Vetor_8[44]: 21654
Vetor_8[45]: 10991
Vetor_8[46]: 4811
Vetor_8[47]: 18990
Vetor_8[48]: 2062
Vetor_8[49]: 20356
Vetor_8[50]: 11863
Vetor_8[51]: 2283
Vetor_8[52]: 4086
Vetor_8[53]: 693
Vetor_8[54]: 28230
Vetor_8[55]: 3540
Vetor_8[56]: 16217
Vetor_8[57]: 5489
Vetor_8[58]: 16798
Vetor_8[59]: 9833
Vetor_8[60]: 7688
Vetor_8[61]: 24407
Vetor_8[62]: 5202
Vetor_8[63]: 30300
Vetor_8[64]: 19005
Vetor_8[65]: 10697
Vetor_8[66]: 24075
Vetor_8[67]: 23367
Vetor_8[68]: 7551
Vetor_8[69]: 20802
Vetor_8[70]: 3623
Vetor_8[71]: 14491
Vetor_8[72]: 6341
Vetor_8[73]: 4329
Vetor_8[74]: 30978
Vetor_8[75]: 16344
Vetor_8[76]: 23518
Vetor_8[77]: 11366
Vetor_8[78]: 10869
Vetor_8[79]: 2308
Vetor_8[80]: 11280
Vetor_8[81]: 27636
Vetor_8[82]: 16797
Vetor_8[83]: 3926
Vetor_8[84]: 19968
Vetor_8[85]: 7863
Vetor_8[86]: 14814
Vetor_8[87]: 26162
Vetor_8[88]: 14033
Vetor_8[89]: 5969
Vetor_8[90]: 17703
Vetor_8[91]: 14938
Vetor_8[92]: 22672
Vetor_8[93]: 22192
Vetor_8[94]: 7031
Vetor_8[95]: 29538
Vetor_8[96]: 3536
Vetor_8[97]: 22825
Vetor_8[98]: 25504
Vetor_8[99]: 2404

		>>Vetor_8 - ORDENADO<<

Vetor_8[0]: 24377
Vetor_8[1]: 10340
Vetor_8[2]: 9613
Vetor_8[3]: 18117
Vetor_8[4]: 28910
Vetor_8[5]: 306
Vetor_8[6]: 15257
Vetor_8[7]: 17533
Vetor_8[8]: 21626
Vetor_8[9]: 27578
Vetor_8[10]: 15043
Vetor_8[11]: 4095
Vetor_8[12]: 1846
Vetor_8[13]: 17150
Vetor_8[14]: 22736
Vetor_8[15]: 29579
Vetor_8[16]: 10165
Vetor_8[17]: 29526
Vetor_8[18]: 14474
Vetor_8[19]: 3927
Vetor_8[20]: 31654
Vetor_8[21]: 30914
Vetor_8[22]: 16064
Vetor_8[23]: 27266
Vetor_8[24]: 3324
Vetor_8[25]: 6015
Vetor_8[26]: 14479
Vetor_8[27]: 4169
Vetor_8[28]: 8781
Vetor_8[29]: 728
Vetor_8[30]: 14048
Vetor_8[31]: 3453
Vetor_8[32]: 5752
Vetor_8[33]: 26175
Vetor_8[34]: 17202
Vetor_8[35]: 25140
Vetor_8[36]: 21387
Vetor_8[37]: 1180
Vetor_8[38]: 20890
Vetor_8[39]: 15296
Vetor_8[40]: 29924
Vetor_8[41]: 25061
Vetor_8[42]: 5127
Vetor_8[43]: 2781
Vetor_8[44]: 21654
Vetor_8[45]: 10991
Vetor_8[46]: 4811
Vetor_8[47]: 18990
Vetor_8[48]: 2062
Vetor_8[49]: 20356
Vetor_8[50]: 11863
Vetor_8[51]: 2283
Vetor_8[52]: 4086
Vetor_8[53]: 693
Vetor_8[54]: 28230
Vetor_8[55]: 3540
Vetor_8[56]: 16217
Vetor_8[57]: 5489
Vetor_8[58]: 16798
Vetor_8[59]: 9833
Vetor_8[60]: 7688
Vetor_8[61]: 24407
Vetor_8[62]: 5202
Vetor_8[63]: 30300
Vetor_8[64]: 19005
Vetor_8[65]: 10697
Vetor_8[66]: 24075
Vetor_8[67]: 23367
Vetor_8[68]: 7551
Vetor_8[69]: 20802
Vetor_8[70]: 3623
Vetor_8[71]: 14491
Vetor_8[72]: 6341
Vetor_8[73]: 4329
Vetor_8[74]: 30978
Vetor_8[75]: 16344
Vetor_8[76]: 23518
Vetor_8[77]: 11366
Vetor_8[78]: 10869
Vetor_8[79]: 2308
Vetor_8[80]: 11280
Vetor_8[81]: 27636
Vetor_8[82]: 16797
Vetor_8[83]: 3926
Vetor_8[84]: 19968
Vetor_8[85]: 7863
Vetor_8[86]: 14814
Vetor_8[87]: 26162
Vetor_8[88]: 14033
Vetor_8[89]: 5969
Vetor_8[90]: 17703
Vetor_8[91]: 14938
Vetor_8[92]: 22672
Vetor_8[93]: 22192
Vetor_8[94]: 7031
Vetor_8[95]: 29538
Vetor_8[96]: 3536
Vetor_8[97]: 22825
Vetor_8[98]: 25504
Vetor_8[99]: 2404

		>>Vetor_9 - ALEATORIO<<

Vetor_9[0]: 18585
Vetor_9[1]: 830
Vetor_9[2]: 29714
Vetor_9[3]: 20984
Vetor_9[4]: 12051
Vetor_9[5]: 23437
Vetor_9[6]: 21037
Vetor_9[7]: 25555
Vetor_9[8]: 20804
Vetor_9[9]: 22773
Vetor_9[10]: 27719
Vetor_9[11]: 9170
Vetor_9[12]: 5786
Vetor_9[13]: 26684
Vetor_9[14]: 21212
Vetor_9[15]: 7192
Vetor_9[16]: 28154
Vetor_9[17]: 21694
Vetor_9[18]: 7079
Vetor_9[19]: 25599
Vetor_9[20]: 18346
Vetor_9[21]: 27328
Vetor_9[22]: 19118
Vetor_9[23]: 29962
Vetor_9[24]: 26223
Vetor_9[25]: 5121
Vetor_9[26]: 19582
Vetor_9[27]: 19484
Vetor_9[28]: 19442
Vetor_9[29]: 8850
Vetor_9[30]: 26040
Vetor_9[31]: 10983
Vetor_9[32]: 17512
Vetor_9[33]: 15848
Vetor_9[34]: 15308
Vetor_9[35]: 3494
Vetor_9[36]: 21874
Vetor_9[37]: 9776
Vetor_9[38]: 23301
Vetor_9[39]: 10511
Vetor_9[40]: 5186
Vetor_9[41]: 16866
Vetor_9[42]: 24006
Vetor_9[43]: 1155
Vetor_9[44]: 9984
Vetor_9[45]: 10649
Vetor_9[46]: 6419
Vetor_9[47]: 1161
Vetor_9[48]: 30060
Vetor_9[49]: 9762
Vetor_9[50]: 29266
Vetor_9[51]: 31098
Vetor_9[52]: 19652
Vetor_9[53]: 21714
Vetor_9[54]: 16979
Vetor_9[55]: 1662
Vetor_9[56]: 31464
Vetor_9[57]: 26141
Vetor_9[58]: 27023
Vetor_9[59]: 29878
Vetor_9[60]: 9404
Vetor_9[61]: 10853
Vetor_9[62]: 31149
Vetor_9[63]: 18107
Vetor_9[64]: 23502
Vetor_9[65]: 24848
Vetor_9[66]: 6219
Vetor_9[67]: 8264
Vetor_9[68]: 14137
Vetor_9[69]: 32221
Vetor_9[70]: 32506
Vetor_9[71]: 22067
Vetor_9[72]: 29641
Vetor_9[73]: 22648
Vetor_9[74]: 15498
Vetor_9[75]: 15010
Vetor_9[76]: 24415
Vetor_9[77]: 31308
Vetor_9[78]: 7049
Vetor_9[79]: 31099
Vetor_9[80]: 5015
Vetor_9[81]: 32408
Vetor_9[82]: 20998
Vetor_9[83]: 6428
Vetor_9[84]: 17321
Vetor_9[85]: 14533
Vetor_9[86]: 24218
Vetor_9[87]: 29517
Vetor_9[88]: 8589
Vetor_9[89]: 5367
Vetor_9[90]: 13994
Vetor_9[91]: 14962
Vetor_9[92]: 7779
Vetor_9[93]: 26338
Vetor_9[94]: 10726
Vetor_9[95]: 24326
Vetor_9[96]: 2577
Vetor_9[97]: 6879
Vetor_9[98]: 7957
Vetor_9[99]: 26948

		>>Vetor_9 - ORDENADO<<

Vetor_9[0]: 18585
Vetor_9[1]: 830
Vetor_9[2]: 29714
Vetor_9[3]: 20984
Vetor_9[4]: 12051
Vetor_9[5]: 23437
Vetor_9[6]: 21037
Vetor_9[7]: 25555
Vetor_9[8]: 20804
Vetor_9[9]: 22773
Vetor_9[10]: 27719
Vetor_9[11]: 9170
Vetor_9[12]: 5786
Vetor_9[13]: 26684
Vetor_9[14]: 21212
Vetor_9[15]: 7192
Vetor_9[16]: 28154
Vetor_9[17]: 21694
Vetor_9[18]: 7079
Vetor_9[19]: 25599
Vetor_9[20]: 18346
Vetor_9[21]: 27328
Vetor_9[22]: 19118
Vetor_9[23]: 29962
Vetor_9[24]: 26223
Vetor_9[25]: 5121
Vetor_9[26]: 19582
Vetor_9[27]: 19484
Vetor_9[28]: 19442
Vetor_9[29]: 8850
Vetor_9[30]: 26040
Vetor_9[31]: 10983
Vetor_9[32]: 17512
Vetor_9[33]: 15848
Vetor_9[34]: 15308
Vetor_9[35]: 3494
Vetor_9[36]: 21874
Vetor_9[37]: 9776
Vetor_9[38]: 23301
Vetor_9[39]: 10511
Vetor_9[40]: 5186
Vetor_9[41]: 16866
Vetor_9[42]: 24006
Vetor_9[43]: 1155
Vetor_9[44]: 9984
Vetor_9[45]: 10649
Vetor_9[46]: 6419
Vetor_9[47]: 1161
Vetor_9[48]: 30060
Vetor_9[49]: 9762
Vetor_9[50]: 29266
Vetor_9[51]: 31098
Vetor_9[52]: 19652
Vetor_9[53]: 21714
Vetor_9[54]: 16979
Vetor_9[55]: 1662
Vetor_9[56]: 31464
Vetor_9[57]: 26141
Vetor_9[58]: 27023
Vetor_9[59]: 29878
Vetor_9[60]: 9404
Vetor_9[61]: 10853
Vetor_9[62]: 31149
Vetor_9[63]: 18107
Vetor_9[64]: 23502
Vetor_9[65]: 24848
Vetor_9[66]: 6219
Vetor_9[67]: 8264
Vetor_9[68]: 14137
Vetor_9[69]: 32221
Vetor_9[70]: 32506
Vetor_9[71]: 22067
Vetor_9[72]: 29641
Vetor_9[73]: 22648
Vetor_9[74]: 15498
Vetor_9[75]: 15010
Vetor_9[76]: 24415
Vetor_9[77]: 31308
Vetor_9[78]: 7049
Vetor_9[79]: 31099
Vetor_9[80]: 5015
Vetor_9[81]: 32408
Vetor_9[82]: 20998
Vetor_9[83]: 6428
Vetor_9[84]: 17321
Vetor_9[85]: 14533
Vetor_9[86]: 24218
Vetor_9[87]: 29517
Vetor_9[88]: 8589
Vetor_9[89]: 5367
Vetor_9[90]: 13994
Vetor_9[91]: 14962
Vetor_9[92]: 7779
Vetor_9[93]: 26338
Vetor_9[94]: 10726
Vetor_9[95]: 24326
Vetor_9[96]: 2577
Vetor_9[97]: 6879
Vetor_9[98]: 7957
Vetor_9[99]: 26948

		>>Vetor_10 - ALEATORIO<<

Vetor_10[0]: 28915
Vetor_10[1]: 7719
Vetor_10[2]: 2924
Vetor_10[3]: 26539
Vetor_10[4]: 7863
Vetor_10[5]: 11883
Vetor_10[6]: 22585
Vetor_10[7]: 10686
Vetor_10[8]: 31569
Vetor_10[9]: 23398
Vetor_10[10]: 1833
Vetor_10[11]: 141
Vetor_10[12]: 15429
Vetor_10[13]: 30627
Vetor_10[14]: 1897
Vetor_10[15]: 10786
Vetor_10[16]: 17611
Vetor_10[17]: 16772
Vetor_10[18]: 9642
Vetor_10[19]: 26872
Vetor_10[20]: 5053
Vetor_10[21]: 10639
Vetor_10[22]: 2340
Vetor_10[23]: 7416
Vetor_10[24]: 18612
Vetor_10[25]: 21257
Vetor_10[26]: 475
Vetor_10[27]: 26790
Vetor_10[28]: 1135
Vetor_10[29]: 710
Vetor_10[30]: 3105
Vetor_10[31]: 13981
Vetor_10[32]: 10356
Vetor_10[33]: 28735
Vetor_10[34]: 11612
Vetor_10[35]: 13113
Vetor_10[36]: 14841
Vetor_10[37]: 11493
Vetor_10[38]: 3593
Vetor_10[39]: 3731
Vetor_10[40]: 27652
Vetor_10[41]: 5557
Vetor_10[42]: 29953
Vetor_10[43]: 6834
Vetor_10[44]: 5330
Vetor_10[45]: 781
Vetor_10[46]: 2043
Vetor_10[47]: 6655
Vetor_10[48]: 4726
Vetor_10[49]: 10942
Vetor_10[50]: 30035
Vetor_10[51]: 20986
Vetor_10[52]: 25282
Vetor_10[53]: 26722
Vetor_10[54]: 27402
Vetor_10[55]: 13868
Vetor_10[56]: 29290
Vetor_10[57]: 24560
Vetor_10[58]: 32525
Vetor_10[59]: 16220
Vetor_10[60]: 26471
Vetor_10[61]: 11917
Vetor_10[62]: 27834
Vetor_10[63]: 17158
Vetor_10[64]: 27290
Vetor_10[65]: 7589
Vetor_10[66]: 19360
Vetor_10[67]: 24329
Vetor_10[68]: 13490
Vetor_10[69]: 3131
Vetor_10[70]: 9094
Vetor_10[71]: 19872
Vetor_10[72]: 25167
Vetor_10[73]: 637
Vetor_10[74]: 431
Vetor_10[75]: 13715
Vetor_10[76]: 21351
Vetor_10[77]: 9116
Vetor_10[78]: 29533
Vetor_10[79]: 19119
Vetor_10[80]: 6634
Vetor_10[81]: 29146
Vetor_10[82]: 2452
Vetor_10[83]: 21107
Vetor_10[84]: 15265
Vetor_10[85]: 6373
Vetor_10[86]: 18976
Vetor_10[87]: 24844
Vetor_10[88]: 19292
Vetor_10[89]: 12899
Vetor_10[90]: 12762
Vetor_10[91]: 25220
Vetor_10[92]: 7500
Vetor_10[93]: 14542
Vetor_10[94]: 11302
Vetor_10[95]: 17462
Vetor_10[96]: 6830
Vetor_10[97]: 7298
Vetor_10[98]: 9152
Vetor_10[99]: 21125

		>>Vetor_10 - ORDENADO<<

Vetor_10[0]: 28915
Vetor_10[1]: 7719
Vetor_10[2]: 2924
Vetor_10[3]: 26539
Vetor_10[4]: 7863
Vetor_10[5]: 11883
Vetor_10[6]: 22585
Vetor_10[7]: 10686
Vetor_10[8]: 31569
Vetor_10[9]: 23398
Vetor_10[10]: 1833
Vetor_10[11]: 141
Vetor_10[12]: 15429
Vetor_10[13]: 30627
Vetor_10[14]: 1897
Vetor_10[15]: 10786
Vetor_10[16]: 17611
Vetor_10[17]: 16772
Vetor_10[18]: 9642
Vetor_10[19]: 26872
Vetor_10[20]: 5053
Vetor_10[21]: 10639
Vetor_10[22]: 2340
Vetor_10[23]: 7416
Vetor_10[24]: 18612
Vetor_10[25]: 21257
Vetor_10[26]: 475
Vetor_10[27]: 26790
Vetor_10[28]: 1135
Vetor_10[29]: 710
Vetor_10[30]: 3105
Vetor_10[31]: 13981
Vetor_10[32]: 10356
Vetor_10[33]: 28735
Vetor_10[34]: 11612
Vetor_10[35]: 13113
Vetor_10[36]: 14841
Vetor_10[37]: 11493
Vetor_10[38]: 3593
Vetor_10[39]: 3731
Vetor_10[40]: 27652
Vetor_10[41]: 5557
Vetor_10[42]: 29953
Vetor_10[43]: 6834
Vetor_10[44]: 5330
Vetor_10[45]: 781
Vetor_10[46]: 2043
Vetor_10[47]: 6655
Vetor_10[48]: 4726
Vetor_10[49]: 10942
Vetor_10[50]: 30035
Vetor_10[51]: 20986
Vetor_10[52]: 25282
Vetor_10[53]: 26722
Vetor_10[54]: 27402
Vetor_10[55]: 13868
Vetor_10[56]: 29290
Vetor_10[57]: 24560
Vetor_10[58]: 32525
Vetor_10[59]: 16220
Vetor_10[60]: 26471
Vetor_10[61]: 11917
Vetor_10[62]: 27834
Vetor_10[63]: 17158
Vetor_10[64]: 27290
Vetor_10[65]: 7589
Vetor_10[66]: 19360
